Altitude,Treatment,Temp,Moisture,Day,Rtime
Low Altitude,Control,10.23,0.0665,190,09/07/2013 05:00
Low Altitude,Control,10.025,0.0655,190,09/07/2013 06:00
Low Altitude,Control,11.98,0.0635,190,09/07/2013 07:00
Low Altitude,Control,13.24,0.061,190,09/07/2013 08:00
Low Altitude,Control,16.245,0.059,190,09/07/2013 09:00
Low Altitude,Control,20.135,0.0575,190,09/07/2013 10:00
Low Altitude,Control,23.295,0.056,190,09/07/2013 11:00
Low Altitude,Control,25.515,0.0555,191,09/07/2013 12:00
Low Altitude,Control,26.905,0.0545,191,09/07/2013 13:00
Low Altitude,Control,28.05,0.054,191,09/07/2013 14:00
Low Altitude,Control,30.095,0.0535,191,09/07/2013 15:00
Low Altitude,Control,31.425,0.0535,191,09/07/2013 16:00
Low Altitude,Control,31.6,0.053,191,09/07/2013 17:00
Low Altitude,Control,29.81,0.0535,191,09/07/2013 18:00
Low Altitude,Control,28.245,0.0535,191,09/07/2013 19:00
Low Altitude,Control,26.82,0.054,191,09/07/2013 20:00
Low Altitude,Control,23.3,0.0545,191,09/07/2013 21:00
Low Altitude,Control,18.57,0.055,191,09/07/2013 22:00
Low Altitude,Control,15.31,0.0555,191,09/07/2013 23:00
Low Altitude,Control,13.565,0.0555,191,10/07/2013 00:00
Low Altitude,Control,12.77,0.056,191,10/07/2013 01:00
Low Altitude,Control,11.78,0.057,191,10/07/2013 02:00
Low Altitude,Control,10.86,0.058,191,10/07/2013 03:00
Low Altitude,Control,10.35,0.059,191,10/07/2013 04:00
Low Altitude,Control,10.8,0.059,191,10/07/2013 05:00
Low Altitude,Control,13.09,0.0585,191,10/07/2013 06:00
Low Altitude,Control,14.86,0.0575,191,10/07/2013 07:00
Low Altitude,Control,16.235,0.057,191,10/07/2013 08:00
Low Altitude,Control,16.525,0.056,191,10/07/2013 09:00
Low Altitude,Control,17.195,0.056,191,10/07/2013 10:00
Low Altitude,Control,18.235,0.056,191,10/07/2013 11:00
Low Altitude,Control,18.89,0.055,192,10/07/2013 12:00
Low Altitude,Control,19.405,0.055,192,10/07/2013 13:00
Low Altitude,Control,20.345,0.0545,192,10/07/2013 14:00
Low Altitude,Control,20.18,0.0545,192,10/07/2013 15:00
Low Altitude,Control,19.625,0.054,192,10/07/2013 16:00
Low Altitude,Control,19.515,0.0535,192,10/07/2013 17:00
Low Altitude,Control,19.31,0.0535,192,10/07/2013 18:00
Low Altitude,Control,18.52,0.054,192,10/07/2013 19:00
Low Altitude,Control,17.24,0.054,192,10/07/2013 20:00
Low Altitude,Control,15.695,0.0545,192,10/07/2013 21:00
Low Altitude,Control,12.85,0.0545,192,10/07/2013 22:00
Low Altitude,Control,12.24,0.0555,192,10/07/2013 23:00
Low Altitude,Control,9.49,0.056,192,11/07/2013 00:00
Low Altitude,Control,9.33,0.056,192,11/07/2013 01:00
Low Altitude,Control,10.235,0.057,192,11/07/2013 02:00
Low Altitude,Control,10.68,0.058,192,11/07/2013 03:00
Low Altitude,Control,11.18,0.0595,192,11/07/2013 04:00
Low Altitude,Control,11.38,0.0595,192,11/07/2013 05:00
Low Altitude,Control,11.6,0.059,192,11/07/2013 06:00
Low Altitude,Control,12.24,0.057,192,11/07/2013 07:00
Low Altitude,Control,13.42,0.054,192,11/07/2013 08:00
Low Altitude,Control,14.925,0.0505,192,11/07/2013 09:00
Low Altitude,Control,16.94,0.049,192,11/07/2013 10:00
Low Altitude,Control,20.16,0.048,192,11/07/2013 11:00
Low Altitude,Control,22.165,0.0475,193,11/07/2013 12:00
Low Altitude,Control,23.41,0.047,193,11/07/2013 13:00
Low Altitude,Control,24.675,0.0465,193,11/07/2013 14:00
Low Altitude,Control,25.915,0.0465,193,11/07/2013 15:00
Low Altitude,Control,26.33,0.047,193,11/07/2013 16:00
Low Altitude,Control,25.745,0.0465,193,11/07/2013 17:00
Low Altitude,Control,24.215,0.0475,193,11/07/2013 18:00
Low Altitude,Control,21.95,0.048,193,11/07/2013 19:00
Low Altitude,Control,19.195,0.048,193,11/07/2013 20:00
Low Altitude,Control,17.195,0.0485,193,11/07/2013 21:00
Low Altitude,Control,16.145,0.049,193,11/07/2013 22:00
Low Altitude,Control,15.175,0.0495,193,11/07/2013 23:00
Low Altitude,Control,13.435,0.05,193,12/07/2013 00:00
Low Altitude,Control,11.255,0.0505,193,12/07/2013 01:00
Low Altitude,Control,10.795,0.0515,193,12/07/2013 02:00
Low Altitude,Control,12.005,0.0525,193,12/07/2013 03:00
Low Altitude,Control,13.115,0.0525,193,12/07/2013 04:00
Low Altitude,Control,13.65,0.0525,193,12/07/2013 05:00
Low Altitude,Control,14.07,0.053,193,12/07/2013 06:00
Low Altitude,Control,14.76,0.053,193,12/07/2013 07:00
Low Altitude,Control,15.62,0.0535,193,12/07/2013 08:00
Low Altitude,Control,16.725,0.0535,193,12/07/2013 09:00
Low Altitude,Control,18.515,0.052,193,12/07/2013 10:00
Low Altitude,Control,21.97,0.052,193,12/07/2013 11:00
Low Altitude,Control,24.58,0.052,194,12/07/2013 12:00
Low Altitude,Control,26.915,0.0515,194,12/07/2013 13:00
Low Altitude,Control,29.03,0.051,194,12/07/2013 14:00
Low Altitude,Control,31.245,0.0505,194,12/07/2013 15:00
Low Altitude,Control,32.115,0.0505,194,12/07/2013 16:00
Low Altitude,Control,32.745,0.05,194,12/07/2013 17:00
Low Altitude,Control,32.32,0.0505,194,12/07/2013 18:00
Low Altitude,Control,31.23,0.05,194,12/07/2013 19:00
Low Altitude,Control,27.83,0.0505,194,12/07/2013 20:00
Low Altitude,Control,25.24,0.051,194,12/07/2013 21:00
Low Altitude,Control,22.25,0.052,194,12/07/2013 22:00
Low Altitude,Control,20.265,0.052,194,12/07/2013 23:00
Low Altitude,Control,18.475,0.052,194,13/07/2013 00:00
Low Altitude,Control,16.76,0.0525,194,13/07/2013 01:00
Low Altitude,Control,16.01,0.053,194,13/07/2013 02:00
Low Altitude,Control,17,0.054,194,13/07/2013 03:00
Low Altitude,Control,16.99,0.0545,194,13/07/2013 04:00
Low Altitude,Control,16.37,0.055,194,13/07/2013 05:00
Low Altitude,Control,15.79,0.0545,194,13/07/2013 06:00
Low Altitude,Control,17.27,0.054,194,13/07/2013 07:00
Low Altitude,Control,20.29,0.052,194,13/07/2013 08:00
Low Altitude,Control,24.035,0.0505,194,13/07/2013 09:00
Low Altitude,Control,27.09,0.049,194,13/07/2013 10:00
Low Altitude,Control,28.895,0.0475,194,13/07/2013 11:00
Low Altitude,Control,30.3,0.047,195,13/07/2013 12:00
Low Altitude,Control,31.725,0.0465,195,13/07/2013 13:00
Low Altitude,Control,32.28,0.0465,195,13/07/2013 14:00
Low Altitude,Control,32.995,0.046,195,13/07/2013 15:00
Low Altitude,Control,34.43,0.0455,195,13/07/2013 16:00
Low Altitude,Control,32.005,0.046,195,13/07/2013 17:00
Low Altitude,Control,27.545,0.047,195,13/07/2013 18:00
Low Altitude,Control,25.37,0.047,195,13/07/2013 19:00
Low Altitude,Control,24.96,0.047,195,13/07/2013 20:00
Low Altitude,Control,23.48,0.0475,195,13/07/2013 21:00
Low Altitude,Control,19.955,0.0485,195,13/07/2013 22:00
Low Altitude,Control,17.585,0.0495,195,13/07/2013 23:00
Low Altitude,Control,16.775,0.0495,195,14/07/2013 00:00
Low Altitude,Control,16.415,0.0505,195,14/07/2013 01:00
Low Altitude,Control,16.385,0.0505,195,14/07/2013 02:00
Low Altitude,Control,16.25,0.0515,195,14/07/2013 03:00
Low Altitude,Control,16.335,0.052,195,14/07/2013 04:00
Low Altitude,Control,16.36,0.0525,195,14/07/2013 05:00
Low Altitude,Control,16.37,0.0535,195,14/07/2013 06:00
Low Altitude,Control,16.46,0.052,195,14/07/2013 07:00
Low Altitude,Control,16.855,0.0505,195,14/07/2013 08:00
Low Altitude,Control,17.605,0.049,195,14/07/2013 09:00
Low Altitude,Control,18.685,0.0475,195,14/07/2013 10:00
Low Altitude,Control,19.635,0.0465,195,14/07/2013 11:00
Low Altitude,Control,20.665,0.046,196,14/07/2013 12:00
Low Altitude,Control,21.65,0.0455,196,14/07/2013 13:00
Low Altitude,Control,23.69,0.046,196,14/07/2013 14:00
Low Altitude,Control,27.46,0.0455,196,14/07/2013 15:00
Low Altitude,Control,28.96,0.0455,196,14/07/2013 16:00
Low Altitude,Control,30.08,0.046,196,14/07/2013 17:00
Low Altitude,Control,29.035,0.0465,196,14/07/2013 18:00
Low Altitude,Control,27.96,0.0465,196,14/07/2013 19:00
Low Altitude,Control,25.93,0.0475,196,14/07/2013 20:00
Low Altitude,Control,22.83,0.0475,196,14/07/2013 21:00
Low Altitude,Control,17.98,0.048,196,14/07/2013 22:00
Low Altitude,Control,14.19,0.049,196,14/07/2013 23:00
Low Altitude,Control,12.32,0.049,196,15/07/2013 00:00
Low Altitude,Control,11.38,0.0495,196,15/07/2013 01:00
Low Altitude,Control,10.9,0.05,196,15/07/2013 02:00
Low Altitude,Control,10.35,0.051,196,15/07/2013 03:00
Low Altitude,Control,9.72,0.0525,196,15/07/2013 04:00
Low Altitude,Control,8.79,0.0525,196,15/07/2013 05:00
Low Altitude,Control,8.15,0.0515,196,15/07/2013 06:00
Low Altitude,Control,11.525,0.0505,196,15/07/2013 07:00
Low Altitude,Control,16.24,0.0485,196,15/07/2013 08:00
Low Altitude,Control,20.395,0.047,196,15/07/2013 09:00
Low Altitude,Control,23.77,0.046,196,15/07/2013 10:00
Low Altitude,Control,26.23,0.0455,196,15/07/2013 11:00
Low Altitude,Control,28.435,0.045,197,15/07/2013 12:00
Low Altitude,Control,29.945,0.0445,197,15/07/2013 13:00
Low Altitude,Control,31.225,0.045,197,15/07/2013 14:00
Low Altitude,Control,32.2,0.049,197,15/07/2013 15:00
Low Altitude,Control,32.055,0.049,197,15/07/2013 16:00
Low Altitude,Control,32.805,0.048,197,15/07/2013 17:00
Low Altitude,Control,33.845,0.048,197,15/07/2013 18:00
Low Altitude,Control,32.82,0.049,197,15/07/2013 19:00
Low Altitude,Control,30.73,0.049,197,15/07/2013 20:00
Low Altitude,Control,26.56,0.0495,197,15/07/2013 21:00
Low Altitude,Control,22.455,0.05,197,15/07/2013 22:00
Low Altitude,Control,20.31,0.05,197,15/07/2013 23:00
Low Altitude,Control,19.515,0.0505,197,16/07/2013 00:00
Low Altitude,Control,18.385,0.0505,197,16/07/2013 01:00
Low Altitude,Control,16.79,0.051,197,16/07/2013 02:00
Low Altitude,Control,15.48,0.051,197,16/07/2013 03:00
Low Altitude,Control,14.665,0.0515,197,16/07/2013 04:00
Low Altitude,Control,14.32,0.0515,197,16/07/2013 05:00
Low Altitude,Control,13.915,0.052,197,16/07/2013 06:00
Low Altitude,Control,14.55,0.052,197,16/07/2013 07:00
Low Altitude,Control,16.57,0.0515,197,16/07/2013 08:00
Low Altitude,Control,19.945,0.052,197,16/07/2013 09:00
Low Altitude,Control,23.375,0.0515,197,16/07/2013 10:00
Low Altitude,Control,26.68,0.049,197,16/07/2013 11:00
Low Altitude,Control,29.19,0.0475,198,16/07/2013 12:00
Low Altitude,Control,30.62,0.0465,198,16/07/2013 13:00
Low Altitude,Control,31.87,0.046,198,16/07/2013 14:00
Low Altitude,Control,33.26,0.0455,198,16/07/2013 15:00
Low Altitude,Control,32.565,0.0445,198,16/07/2013 16:00
Low Altitude,Control,31.035,0.0445,198,16/07/2013 17:00
Low Altitude,Control,30.8,0.0445,198,16/07/2013 18:00
Low Altitude,Control,29.34,0.0445,198,16/07/2013 19:00
Low Altitude,Control,27.04,0.045,198,16/07/2013 20:00
Low Altitude,Control,23.745,0.0455,198,16/07/2013 21:00
Low Altitude,Control,19.865,0.046,198,16/07/2013 22:00
Low Altitude,Control,17.22,0.046,198,16/07/2013 23:00
Low Altitude,Control,15.675,0.0465,198,17/07/2013 00:00
Low Altitude,Control,14.685,0.047,198,17/07/2013 01:00
Low Altitude,Control,14.44,0.0475,198,17/07/2013 02:00
Low Altitude,Control,13.95,0.0495,198,17/07/2013 03:00
Low Altitude,Control,13.58,0.0505,198,17/07/2013 04:00
Low Altitude,Control,13.025,0.0505,198,17/07/2013 05:00
Low Altitude,Control,12.63,0.05,198,17/07/2013 06:00
Low Altitude,Control,14.665,0.048,198,17/07/2013 07:00
Low Altitude,Control,18.165,0.0465,198,17/07/2013 08:00
Low Altitude,Control,21.85,0.045,198,17/07/2013 09:00
Low Altitude,Control,24.95,0.0435,198,17/07/2013 10:00
Low Altitude,Control,27.345,0.0425,198,17/07/2013 11:00
Low Altitude,Control,29.415,0.042,199,17/07/2013 12:00
Low Altitude,Control,31.02,0.0425,199,17/07/2013 13:00
Low Altitude,Control,32.89,0.0415,199,17/07/2013 14:00
Low Altitude,Control,33.055,0.042,199,17/07/2013 15:00
Low Altitude,Control,32.585,0.0415,199,17/07/2013 16:00
Low Altitude,Control,31.235,0.042,199,17/07/2013 17:00
Low Altitude,Control,30.36,0.0425,199,17/07/2013 18:00
Low Altitude,Control,28.6,0.043,199,17/07/2013 19:00
Low Altitude,Control,26.39,0.0435,199,17/07/2013 20:00
Low Altitude,Control,23.1,0.044,199,17/07/2013 21:00
Low Altitude,Control,18.815,0.0445,199,17/07/2013 22:00
Low Altitude,Control,16.13,0.0445,199,17/07/2013 23:00
Low Altitude,Control,15.28,0.045,199,18/07/2013 00:00
Low Altitude,Control,14.92,0.0455,199,18/07/2013 01:00
Low Altitude,Control,13.62,0.046,199,18/07/2013 02:00
Low Altitude,Control,12.815,0.0475,199,18/07/2013 03:00
Low Altitude,Control,12.38,0.048,199,18/07/2013 04:00
Low Altitude,Control,11.91,0.0485,199,18/07/2013 05:00
Low Altitude,Control,11.85,0.0485,199,18/07/2013 06:00
Low Altitude,Control,14.325,0.047,199,18/07/2013 07:00
Low Altitude,Control,17.695,0.0455,199,18/07/2013 08:00
Low Altitude,Control,21.13,0.044,199,18/07/2013 09:00
Low Altitude,Control,25.215,0.0425,199,18/07/2013 10:00
Low Altitude,Control,27.595,0.042,199,18/07/2013 11:00
Low Altitude,Control,29.69,0.0415,200,18/07/2013 12:00
Low Altitude,Control,30.92,0.042,200,18/07/2013 13:00
Low Altitude,Control,32.065,0.0415,200,18/07/2013 14:00
Low Altitude,Control,33.21,0.0415,200,18/07/2013 15:00
Low Altitude,Control,33.035,0.041,200,18/07/2013 16:00
Low Altitude,Control,33.455,0.0415,200,18/07/2013 17:00
Low Altitude,Control,31.7,0.0415,200,18/07/2013 18:00
Low Altitude,Control,29.81,0.042,200,18/07/2013 19:00
Low Altitude,Control,27.435,0.043,200,18/07/2013 20:00
Low Altitude,Control,23.97,0.043,200,18/07/2013 21:00
Low Altitude,Control,19.545,0.043,200,18/07/2013 22:00
Low Altitude,Control,16.41,0.044,200,18/07/2013 23:00
Low Altitude,Control,14.685,0.044,200,19/07/2013 00:00
Low Altitude,Control,13.565,0.0445,200,19/07/2013 01:00
Low Altitude,Control,12.71,0.0455,200,19/07/2013 02:00
Low Altitude,Control,11.94,0.047,200,19/07/2013 03:00
Low Altitude,Control,11.44,0.0475,200,19/07/2013 04:00
Low Altitude,Control,10.94,0.048,200,19/07/2013 05:00
Low Altitude,Control,10.93,0.0475,200,19/07/2013 06:00
Low Altitude,Control,14.305,0.047,200,19/07/2013 07:00
Low Altitude,Control,19.46,0.045,200,19/07/2013 08:00
Low Altitude,Control,24.11,0.0435,200,19/07/2013 09:00
Low Altitude,Control,27.07,0.042,200,19/07/2013 10:00
Low Altitude,Control,28.8,0.0415,200,19/07/2013 11:00
Low Altitude,Control,30.24,0.041,201,19/07/2013 12:00
Low Altitude,Control,30.93,0.041,201,19/07/2013 13:00
Low Altitude,Control,31.7,0.0405,201,19/07/2013 14:00
Low Altitude,Control,32.37,0.041,201,19/07/2013 15:00
Low Altitude,Control,32.68,0.0405,201,19/07/2013 16:00
Low Altitude,Control,32.665,0.041,201,19/07/2013 17:00
Low Altitude,Control,32.05,0.041,201,19/07/2013 18:00
Low Altitude,Control,30.95,0.042,201,19/07/2013 19:00
Low Altitude,Control,28.23,0.042,201,19/07/2013 20:00
Low Altitude,Control,23.87,0.042,201,19/07/2013 21:00
Low Altitude,Control,19.605,0.0425,201,19/07/2013 22:00
Low Altitude,Control,17.12,0.043,201,19/07/2013 23:00
Low Altitude,Control,17.285,0.043,201,20/07/2013 00:00
Low Altitude,Control,18.3,0.0435,201,20/07/2013 01:00
Low Altitude,Control,18.48,0.0445,201,20/07/2013 02:00
Low Altitude,Control,16.82,0.0455,201,20/07/2013 03:00
Low Altitude,Control,16.265,0.0465,201,20/07/2013 04:00
Low Altitude,Control,16.89,0.047,201,20/07/2013 05:00
Low Altitude,Control,17.175,0.0465,201,20/07/2013 06:00
Low Altitude,Control,17.73,0.045,201,20/07/2013 07:00
Low Altitude,Control,18.155,0.044,201,20/07/2013 08:00
Low Altitude,Control,18.5,0.0425,201,20/07/2013 09:00
Low Altitude,Control,19.52,0.041,201,20/07/2013 10:00
Low Altitude,Control,20.79,0.0405,201,20/07/2013 11:00
Low Altitude,Control,20.905,0.04,202,20/07/2013 12:00
Low Altitude,Control,21.87,0.0395,202,20/07/2013 13:00
Low Altitude,Control,23.235,0.039,202,20/07/2013 14:00
Low Altitude,Control,23.79,0.039,202,20/07/2013 15:00
Low Altitude,Control,23.165,0.039,202,20/07/2013 16:00
Low Altitude,Control,22.61,0.039,202,20/07/2013 17:00
Low Altitude,Control,21.965,0.0395,202,20/07/2013 18:00
Low Altitude,Control,20.71,0.0395,202,20/07/2013 19:00
Low Altitude,Control,19.375,0.0405,202,20/07/2013 20:00
Low Altitude,Control,17.955,0.0405,202,20/07/2013 21:00
Low Altitude,Control,17.345,0.041,202,20/07/2013 22:00
Low Altitude,Control,16.99,0.0415,202,20/07/2013 23:00
Low Altitude,Control,16.595,0.0415,202,21/07/2013 00:00
Low Altitude,Control,16.165,0.042,202,21/07/2013 01:00
Low Altitude,Control,15.765,0.0425,202,21/07/2013 02:00
Low Altitude,Control,15.525,0.044,202,21/07/2013 03:00
Low Altitude,Control,15.435,0.045,202,21/07/2013 04:00
Low Altitude,Control,15.315,0.045,202,21/07/2013 05:00
Low Altitude,Control,15.225,0.045,202,21/07/2013 06:00
Low Altitude,Control,15.46,0.044,202,21/07/2013 07:00
Low Altitude,Control,15.86,0.042,202,21/07/2013 08:00
Low Altitude,Control,16.635,0.041,202,21/07/2013 09:00
Low Altitude,Control,17.255,0.0405,202,21/07/2013 10:00
Low Altitude,Control,17.9,0.039,202,21/07/2013 11:00
Low Altitude,Control,18.52,0.0385,203,21/07/2013 12:00
Low Altitude,Control,18.99,0.0385,203,21/07/2013 13:00
Low Altitude,Control,19.295,0.038,203,21/07/2013 14:00
Low Altitude,Control,19.665,0.0385,203,21/07/2013 15:00
Low Altitude,Control,19.635,0.038,203,21/07/2013 16:00
Low Altitude,Control,19.46,0.0385,203,21/07/2013 17:00
Low Altitude,Control,18.88,0.039,203,21/07/2013 18:00
Low Altitude,Control,18.145,0.0395,203,21/07/2013 19:00
Low Altitude,Control,17.545,0.041,203,21/07/2013 20:00
Low Altitude,Control,17.16,0.041,203,21/07/2013 21:00
Low Altitude,Control,16.81,0.041,203,21/07/2013 22:00
Low Altitude,Control,16.4,0.0415,203,21/07/2013 23:00
Low Altitude,Control,16.125,0.042,203,22/07/2013 00:00
Low Altitude,Control,15.96,0.043,203,22/07/2013 01:00
Low Altitude,Control,15.815,0.043,203,22/07/2013 02:00
Low Altitude,Control,15.655,0.0435,203,22/07/2013 03:00
Low Altitude,Control,15.51,0.0435,203,22/07/2013 04:00
Low Altitude,Control,15.355,0.044,203,22/07/2013 05:00
Low Altitude,Control,15.185,0.0445,203,22/07/2013 06:00
Low Altitude,Control,15.235,0.0445,203,22/07/2013 07:00
Low Altitude,Control,15.955,0.044,203,22/07/2013 08:00
Low Altitude,Control,17.52,0.044,203,22/07/2013 09:00
Low Altitude,Control,19.395,0.044,203,22/07/2013 10:00
Low Altitude,Control,22.995,0.043,203,22/07/2013 11:00
Low Altitude,Control,26.855,0.0425,204,22/07/2013 12:00
Low Altitude,Control,29.005,0.0425,204,22/07/2013 13:00
Low Altitude,Control,29.96,0.042,204,22/07/2013 14:00
Low Altitude,Control,31.745,0.042,204,22/07/2013 15:00
Low Altitude,Control,33.055,0.042,204,22/07/2013 16:00
Low Altitude,Control,31.32,0.042,204,22/07/2013 17:00
Low Altitude,Control,31.895,0.0425,204,22/07/2013 18:00
Low Altitude,Control,30.655,0.043,204,22/07/2013 19:00
Low Altitude,Control,27.955,0.043,204,22/07/2013 20:00
Low Altitude,Control,24.18,0.044,204,22/07/2013 21:00
Low Altitude,Control,21.16,0.046,204,22/07/2013 22:00
Low Altitude,Control,20.21,0.0475,204,22/07/2013 23:00
Low Altitude,Control,20.73,0.048,204,23/07/2013 00:00
Low Altitude,Control,20.85,0.0485,204,23/07/2013 01:00
Low Altitude,Control,20.045,0.0485,204,23/07/2013 02:00
Low Altitude,Control,18.965,0.049,204,23/07/2013 03:00
Low Altitude,Control,18.12,0.049,204,23/07/2013 04:00
Low Altitude,Control,17.79,0.0495,204,23/07/2013 05:00
Low Altitude,Control,17.87,0.0495,204,23/07/2013 06:00
Low Altitude,Control,18.27,0.0495,204,23/07/2013 07:00
Low Altitude,Control,18.525,0.049,204,23/07/2013 08:00
Low Altitude,Control,18.85,0.049,204,23/07/2013 09:00
Low Altitude,Control,19.61,0.0485,204,23/07/2013 10:00
Low Altitude,Control,19.855,0.048,204,23/07/2013 11:00
Low Altitude,Control,20.86,0.048,205,23/07/2013 12:00
Low Altitude,Control,21.66,0.047,205,23/07/2013 13:00
Low Altitude,Control,21.35,0.047,205,23/07/2013 14:00
Low Altitude,Control,25.12,0.047,205,23/07/2013 15:00
Low Altitude,Control,27.055,0.0465,205,23/07/2013 16:00
Low Altitude,Control,27.685,0.0465,205,23/07/2013 17:00
Low Altitude,Control,27.55,0.0465,205,23/07/2013 18:00
Low Altitude,Control,25.56,0.0475,205,23/07/2013 19:00
Low Altitude,Control,23.285,0.048,205,23/07/2013 20:00
Low Altitude,Control,21.295,0.049,205,23/07/2013 21:00
Low Altitude,Control,20.575,0.049,205,23/07/2013 22:00
Low Altitude,Control,19.775,0.0495,205,23/07/2013 23:00
Low Altitude,Control,19.21,0.0495,205,24/07/2013 00:00
Low Altitude,Control,18.965,0.0495,205,24/07/2013 01:00
Low Altitude,Control,18.675,0.0505,205,24/07/2013 02:00
Low Altitude,Control,18.595,0.0505,205,24/07/2013 03:00
Low Altitude,Control,17.785,0.051,205,24/07/2013 04:00
Low Altitude,Control,17.965,0.0515,205,24/07/2013 05:00
Low Altitude,Control,18.19,0.052,205,24/07/2013 06:00
Low Altitude,Control,18.39,0.0515,205,24/07/2013 07:00
Low Altitude,Control,19.23,0.0495,205,24/07/2013 08:00
Low Altitude,Control,20.26,0.047,205,24/07/2013 09:00
Low Altitude,Control,21.955,0.0455,205,24/07/2013 10:00
Low Altitude,Control,24.81,0.0445,205,24/07/2013 11:00
Low Altitude,Control,25.43,0.0425,206,24/07/2013 12:00
Low Altitude,Control,26.36,0.0425,206,24/07/2013 13:00
Low Altitude,Control,28.085,0.0415,206,24/07/2013 14:00
Low Altitude,Control,29.09,0.0415,206,24/07/2013 15:00
Low Altitude,Control,30.67,0.041,206,24/07/2013 16:00
Low Altitude,Control,31.275,0.0415,206,24/07/2013 17:00
Low Altitude,Control,31.24,0.0415,206,24/07/2013 18:00
Low Altitude,Control,30.29,0.042,206,24/07/2013 19:00
Low Altitude,Control,29.16,0.0425,206,24/07/2013 20:00
Low Altitude,Control,25.03,0.043,206,24/07/2013 21:00
Low Altitude,Control,20.305,0.043,206,24/07/2013 22:00
